Class	DocDB Family ID	Serial no.	Title	Publication date
negative	34422958	GB2422022A	Photonic interconnect system	2006-07-12
negative	34422958	GB2422022B	Photonic interconnect system	2007-08-22
negative	34422958	JP2007508585A	Photo nick interconnect system 	2007-04-05
negative	34422958	JP4447606B2	Photonic interconnect system	2010-04-07
negative	34422958	US20050078902A1	Photonic interconnect system	2005-04-14
negative	34422958	US20060056758A1	Photonic interconnections that include optical transmission paths for transmitting optical signals	2006-03-16
negative	34422958	US20080112665A1	Photonic interconnect system	2008-05-15
negative	34422958	US20080112703A1	Photonic interconnect system	2008-05-15
negative	34422958	US20080118201A1	Photonic interconnect method	2008-05-22
negative	34422958	US20080131047A1	Photonic interconnect system	2008-06-05
negative	34422958	US7343059B2	Photonic interconnect system	2008-03-11
negative	34422958	US7359587B2	Photonic interconnections that include optical transmission paths for transmitting optical signals	2008-04-15
negative	34422958	US7546004B2	Photonic interconnect system	2009-06-09
negative	34422958	US7657137B2	Photonic interconnect system	2010-02-02
negative	34422958	US8447146B2	Photonic interconnect method	2013-05-21
negative	34422958	WO2005038514A2	PHOTONIC INTERCONNECT SYSTEM	2005-04-28
negative	34422958	WO2005038514A3	PHOTONIC INTERCONNECT SYSTEM	2005-08-04
negative	34519970	EP1648354A2	IN VIVO JOINT SPACE MEASUREMENT DEVICE AND METHOD	2006-04-26
negative	34519970	EP1648354A4	IN VIVO JOINT SPACE MEASUREMENT DEVICE AND METHOD	2010-03-31
negative	34519970	EP2335651A1	In vivo joint space measurement device	2011-06-22
negative	34519970	JP2007530082A	Measurement methods and joint space measuring device in the body	2007-11-01
negative	34519970	JP4777243B2	Joint space measurement apparatus and measurement method of the body	2011-09-21
negative	34519970	US20050010301A1	In vivo joint space measurement device and method	2005-01-13
negative	34519970	US7195645B2	In vivo joint space measurement device and method	2007-03-27
negative	34519970	WO2005039440A2	IN VIVO JOINT SPACE MEASUREMENT DEVICE AND METHOD	2005-05-06
negative	34519970	WO2005039440A3	IN VIVO JOINT SPACE MEASUREMENT DEVICE AND METHOD	2006-03-02
negative	34550994	US20050095003A1	Quantum approach for coordinating activities	2005-05-05
negative	34739127	US20050152414A1	Method and apparatus for generating phase-correlation	2005-07-14
negative	34739127	US7092417B2	Method and apparatus for generating phase-correlation	2006-08-15
negative	34838953	EP1577720A2	Method and apparatus for reducing errors due to line asymmetry in devices utilizing coherent population trapping	2005-09-21
negative	34838953	EP1577720A3	Method and apparatus for reducing errors due to line asymmetry in devices utilizing coherent population trapping	2005-11-30
negative	34838953	JP2005265836A	SYSTEM AND METHOD FOR REDUCING ERROR BY LINE ASYMMETRY OF DEVICE USING COHERENT POPULATION TRAPPING	2005-09-29
negative	34838953	US20050207456A1	Method and apparatus for reducing errors due to line asymmetry in devices utilizing coherent population trapping	2005-09-22
negative	34838953	US7345553B2	Method and apparatus for reducing errors due to line asymmetry in devices utilizing coherent population trapping	2008-03-18
negative	34840198	JP2005260911A	The synchronization method and communication system	2005-09-22
negative	34840198	JP4304298B2	Communication systems and the synchronization method	2009-07-29
negative	34840198	US20050180575A1	Communication system and synchronization method thereof	2005-08-18
negative	34840198	US7783042B2	Communication system and synchronization method thereof	2010-08-24
negative	34841155	US20050182614A1	Systems and methods that facilitate quantum computer simulation	2005-08-18
negative	34841155	US7376547B2	Systems and methods that facilitate quantum computer simulation	2008-05-20
negative	34887468	AU2005220732A1	Computation of radiating particle and wave distributions using a generalized discrete field constructed from representative ray sets	2005-09-22
negative	34887468	AU2005220732B2	Computation of radiating particle and wave distributions using a generalized discrete field constructed from representative ray sets	2010-06-17
negative	34887468	AU2010219287A1	Computation of radiating particle and wave distributions using a generalized discrete field constructed from representative ray sets	2010-09-30
negative	34887468	CA2557888A1	COMPUTATION OF RADIATING PARTICLE AND WAVE DISTRIBUTIONS USING A GENERALIZED DISCRETE FIELD CONSTRUCTED FROM REPRESENTATIVE RAY SETS	2005-09-22
negative	34887468	CA2557888C	COMPUTATION OF RADIATING PARTICLE AND WAVE DISTRIBUTIONS USING A GENERALIZED DISCRETE FIELD CONSTRUCTED FROM REPRESENTATIVE RAY SETS	2015-09-29
negative	34887468	EP1743241A2	COMPUTATION OF RADIATING PARTICLE AND WAVE DISTRIBUTIONS USING A GENERALIZED DISCRETE FIELD CONSTRUCTED FROM REPRESENTATIVE RAY SETS	2007-01-17
negative	34887468	EP1743241A4	COMPUTATION OF RADIATING PARTICLE AND WAVE DISTRIBUTIONS USING A GENERALIZED DISCRETE FIELD CONSTRUCTED FROM REPRESENTATIVE RAY SETS	2009-12-09
negative	34887468	JP2007531566A	Calculation of the wave distribution and radiation particles using a generalized discrete field that is configured from a representative set radiation	2007-11-08
negative	34887468	JP4950021B2	Calculation of radiation particle and wave distribution using a generalized discrete field that has been constructed from representative radiation set	2012-06-13
negative	34887468	US20050192764A1	Computation of radiating particle and wave distributions using a generalized discrete field constructed from representative ray sets	2005-09-01
negative	34887468	US20080021682A1	Computation of radiating particle and wave distributions using a generalized discrete field constructed from representative ray sets	2008-01-24
negative	34887468	US20120166161A1	Computation of radiating particle and wave distributions using a generalized discrete field constructed from representative ray sets	2012-06-28
negative	34887468	US20150177712A1	Computation of Radiating Particle and Wave Distributions using a Generalized Discrete Field Constructed from Representative Ray Sets	2015-06-25
negative	34887468	US7197404B2	Computation of radiating particle and wave distributions using a generalized discrete field constructed from representative ray sets	2007-03-27
negative	34887468	US8145459B2	Computation of radiating particle and wave distributions using a generalized discrete field constructed from representative ray sets	2012-03-27
negative	34887468	US8972227B2	Computation of radiating particle and wave distributions using a generalized discrete field constructed from representative ray sets	2015-03-03
negative	34887468	WO2005086665A2	COMPUTATION OF RADIATING PARTICLE AND WAVE DISTRIBUTIONS USING A GENERALIZED DISCRETE FIELD CONSTRUCTED FROM REPRESENTATIVE RAY SETS	2005-09-22
negative	34887468	WO2005086665A3	COMPUTATION OF RADIATING PARTICLE AND WAVE DISTRIBUTIONS USING A GENERALIZED DISCRETE FIELD CONSTRUCTED FROM REPRESENTATIVE RAY SETS	2007-07-12
negative	34922223	AT492901T	KALTATOMSYSTEM MIT ATOM-CHIP-WAND	2011-01-15
negative	34922223	DE602005025462D1	Cold atom system with atom - chip - wall	2011-02-03
negative	34922223	EP1733414A2	COLD ATOM SYSTEM WITH ATOM CHIP WALL	2006-12-20
negative	34922223	EP1733414A4	COLD ATOM SYSTEM WITH ATOM CHIP WALL	2010-01-06
negative	34922223	EP1733414B1	COLD ATOM SYSTEM WITH ATOM CHIP WALL	2010-12-22
negative	34922223	US20050199871A1	Cold atom system with atom chip wall	2005-09-15
negative	34922223	US7126112B2	Cold atom system with atom chip wall	2006-10-24
negative	34922223	WO2005086946A2	COLD ATOM SYSTEM WITH ATOM CHIP WALL	2005-09-22
negative	34922223	WO2005086946A3	COLD ATOM SYSTEM WITH ATOM CHIP WALL	2006-05-11
negative	35041830	CN100385203C	For photon crystal prepared by the optical gyroscope and preparation method thereof	2008-04-30
negative	35041830	CN1670481A	For photon crystal prepared by the optical gyroscope and preparation method thereof	2005-09-21
negative	35091609	JP2005267104A	QUANTUM COMPUTING DEVICE AND METHOD AND COMPUTING TIME EVALUATING METHOD	2005-09-29
negative	35091609	JP4290043B2	The operation means which utilize a quantum-mechanics state where	2009-07-01
negative	35093194	JP2005269105A	METHOD AND DEVICE FOR CORRECTING QUANTUM ERROR, AND METHOD AND DEVICE FOR SHARING QUANTUM INFORMATION	2005-09-29
negative	35184127	JP2005286084A	QUANTIZED CONDUCTANCE ELEMENT, MAGNETIC VARIATION SENSING METHOD AND MAGNETISM SENSING METHOD USING THE SAME, AND CONDUCTANCE ELEMENT MANUFACTURING METHOD	2005-10-13
negative	35197087	EP1744143A1	SCANNING PROBE MICROSCOPE PROBE AND PRODUCTION METHOD THEREFOR AND SCANNING PROBE MICROSCOPE AND APPLICATION METHOD THEREFOR AND NEEDLE-LIKE ELEMENT AND PRODUCTION METHOD THEREFOR AND ELECTRON ELEMENT AND PRODUCTION METHOD THEREFOR AND CHARGE DENSITY WAVE QUANTUM PHASE MICROSCOPE AND CHARGE DENSITY WAVE QUANTUM INTERFEROMET	2007-01-17
negative	35197087	KR20070012803A	SCANNING PROBE MICROSCOPE PROBE AND PRODUCTION METHOD THEREFOR AND SCANNING PROBE MICROSCOPE AND APPLICATION METHOD THEREFOR AND NEEDLE-LIKE ELEMENT AND PRODUCTION METHOD THEREFOR AND ELECTRON ELEMENT AND PRODUCTION METHOD THEREFOR AND CHARGE DENSITY WAVE QUANTUM PHASE MICROSCOPE AND CHARGE DENSITY WAVE QUANTUM INTERFEROMETER	2007-01-29
negative	35197087	US20070272855A1	SCANNING PROBE MICROSCOPE PROBE AND MANUFACTURING METHOD THEREFOR, SCANNING PROBE MICROSCOPE AND USING METHOD THEREFOR, NEEDLE-LIKE BODY AND MANUFACTURING METHOD THEREFOR, ELECTRONIC DEVICE AND MANUFACTURING METHOD THEREFOR, CHARGE DENSITY WAVE QUANTUM PHASE MICROSCOPE, AND CHARGE DENSITY WAVE QUANTUM INTERFEROMETER	2007-11-29
negative	35197087	US7553335B2	Scanning probe microscope probe and manufacturing method therefor, scanning probe microscope and using method therefor, needle-like body and manufacturing method therefor, electronic device and manufacturing method therefor, charge density wave quantum phase microscope, and charge density wave quantum interferometer	2009-06-30
negative	35197087	WO2005103646A1	SCANNING PROBE MICROSCOPE PROBE AND PRODUCTION METHOD THEREFOR AND SCANNING PROBE MICROSCOPE AND APPLICATION METHOD THEREFOR AND NEEDLE-LIKE ELEMENT AND PRODUCTION METHOD THEREFOR AND ELECTRON ELEMENT AND PRODUCTION METHOD TEHREFOR AND CHARGE DENSITY WAVE QUANTUM PHASE MICROSCOPE AND CHARGE DENSITY WAVE QUANTUM INTERFEROMET	2005-11-03
negative	35394501	EP1748595A1	QUANTUM CRYPTOGRAPHY COMMUNICATION APPARATUS	2007-01-31
negative	35394501	EP1748595A4	QUANTUM CRYPTOGRAPHY COMMUNICATION APPARATUS	2010-11-17
negative	35394501	EP1748595B1	QUANTUM CRYPTOGRAPHY COMMUNICATION APPARATUS	2015-09-23
negative	35394501	JP4532484B2	Quantum cryptography communication device	2010-08-25
negative	35394501	JPWO2005112335A1	Quantum cryptography communication device	2008-03-27
negative	35394501	US20070182968A1	Quantum cryptographic communication apparatus	2007-08-09
negative	35394501	US7894604B2	Quantum cryptographic communication apparatus	2011-02-22
negative	35394501	WO2005112335A1	QUANTUM CRYPTOGRAPHY COMMUNICATION APPARATUS	2005-11-24
negative	35500062	JP2005348102A	QUANTUM STATE GENERATION METHOD, CENTER DEVICE FOR GENERATING QUANTUM STATE AND QUANTUM STATE GENERATION PROGRAM	2005-12-15
negative	35500062	JP4460362B2	Quantum state generation methods and products for the center device quantum state	2010-05-12
negative	35505653	US20050286549A1	Secured peer-to-peer wireless telecommunications apparatus and method	2005-12-29
negative	35506217	JP2006012806A	ELECTROLYTIC SOLUTION FOR LITHIUM-ION SECONDARY BATTERY AND LITHIUM-ION SECONDARY BATTERY CONTAINING THIS	2006-01-12
negative	35506217	JP4527605B2	Electrolyte for lithium ion secondary battery and lithium ion secondary battery including the same	2010-08-18
negative	35506217	US20050287442A1	Electrolyte for lithium ion rechargeable battery and lithium ion rechargeable battery including the same	2005-12-29
negative	35506217	US7235334B2	excellent cycle life characteristics and high-temperature storage stability and also prevents a drop in discharge capacity of a battery at low temperature	2007-06-26
negative	35589497	CN1820278A	Of electronic currency system and the electronic money device	2006-08-16
negative	35589497	EP1683101A2	QUANTUM CASH SYSTEM AND QUANTUM CASH APPARATUS	2006-07-26
negative	35589497	JP2006048153A	QUANTUM CASH SYSTEM AND APPARATUS	2006-02-16
negative	35589497	US20060129486A1	Quantum cash system and quantum cash apparatus	2006-06-15
negative	35589497	WO2006011679A2	QUANTUM CASH SYSTEM AND QUANTUM CASH APPARATUS	2006-02-02
negative	35589497	WO2006011679A3	QUANTUM CASH SYSTEM AND QUANTUM CASH APPARATUS	2006-03-30
negative	35657144	US20060018475A1	Kd systems with robust timing	2006-01-26
negative	35677664	AT426282T	QUANTENKRYPTOGRAPHIEVERFAHREN UND -VORRICHTUNG MIT ZWEI NICHTORTHOGONALEN ZUSTANDEN MIT INTRA- UND INTER-QUBIT-INTERFERENZ ZUR ERKENNUNG VON LAUSCHERN	2009-04-15
negative	35677664	CN101040483A	With for bug detection of quantum bits the inside and between the interference of the two orthogonal a state quantity of electronic code method and device	2007-09-19
negative	35677664	CN101040483B	With for bug detection of quantum bits the inside and between the interference of the two orthogonal a state quantity of electronic code method and device	2011-10-05
negative	35677664	DE602005013393D1	Quantum cryptography method and - a device with two non-orthogonal states with intra - and intermittently - qubit - interference for the recognition of holes laus	2009-04-30
negative	35677664	EP1784944A2	TWO NON-ORTHOGONAL STATES QUANTUM CRYPTOGRAPHY METHOD AND APPARATUS WITH INTRA-AND INTER-QUBIT INTERFERENCE FOR EAVESDROPPER DETECTION	2007-05-16
negative	35677664	EP1784944B1	TWO NON-ORTHOGONAL STATES QUANTUM CRYPTOGRAPHY METHOD AND APPARATUS WITH INTRA-AND INTER-QUBIT INTERFERENCE FOR EAVESDROPPER DETECTION	2009-03-18
negative	35677664	ES2325772T3	Method and apparatus of quantum cryptography two non-orthogonal states with intra-qubit interference and inter-qubit for detection of eavesdropping.	2009-09-16
negative	35677664	JP2008512018A	Device having a quantum interference between bit and qubit for eavesdropping detection and two-state quantum cryptography non-orthogonal	2008-04-17
negative	35677664	JP4775820B2	Device having a quantum bit in and quantum bit interference for non-orthogonal two-state quantum cryptography and eavesdropping detection	2011-09-21
negative	35677664	US20080292099A1	Two Non-Orthogonal States Quantum Cryptography Method and Apparatus with Inter-and Inter-Qubit Interference for Eavesdropper Detection	2008-11-27
negative	35677664	US20100239250A1	TWO NON-ORTHOGONAL STATES QUANTUM CRYPTOGRAPHY METHOD AND APPARATUS WITH INTRA- AND INTER-QUBIT INTERFERENCE FOR EAVESDROPPER DETECTION	2010-09-23
negative	35677664	US7929690B2	Two non-orthogonal states quantum cryptography method and apparatus with inter-and inter-qubit interference for eavesdropper detection	2011-04-19
negative	35677664	US8995650B2	Two non-orthogonal states quantum cryptography method and apparatus with intra- and inter-qubit interference for eavesdropper detection	2015-03-31
negative	35677664	WO2006024939A2	TWO NON-ORTHOGONAL STATES QUANTUM CRYPTOGRAPHY METHOD AND APPARATUS WITH INTRA-AND INTER-QUBIT INTERFERENCE FOR EAVESDROPPER DETECTION	2006-03-09
negative	35677664	WO2006024939A3	TWO NON-ORTHOGONAL STATES QUANTUM CRYPTOGRAPHY METHOD AND APPARATUS WITH INTRA-AND INTER-QUBIT INTERFERENCE FOR EAVESDROPPER DETECTION	2006-06-01
negative	35677664	WO2006024939B1	TWO NON-ORTHOGONAL STATES QUANTUM CRYPTOGRAPHY METHOD AND APPARATUS WITH INTRA-AND INTER-QUBIT INTERFERENCE FOR EAVESDROPPER DETECTION	2006-08-17
negative	35731466	US20060022761A1	Chip-scale atomic clock (CSAC) and method for making same	2006-02-02
negative	35731466	WO2006036268A2	CHIP-SCALE ATOMIC CLOCK (CSAC) AND METHOD FOR MAKING SAME	2006-04-06
negative	35731466	WO2006036268A3	CHIP-SCALE ATOMIC CLOCK (CSAC) AND METHOD FOR MAKING SAME	2007-09-07
negative	35782532	EP1768301A1	QUANTUM ENCRYPTION COMMUNICATION SYSTEM	2007-03-28
negative	35782532	EP1768301A4	QUANTUM ENCRYPTION COMMUNICATION SYSTEM	2009-07-15
negative	35782532	EP1768301B1	QUANTUM ENCRYPTION COMMUNICATION SYSTEM	2015-01-14
negative	35782532	JPWO2006003715A1	Quantum cryptography communication system	2008-04-17
negative	35782532	US20070223698A1	Quantum Cryptography Communication System	2007-09-27
negative	35782532	US8155318B2	Quantum cryptography communication system	2012-04-10
negative	35782532	WO2006003715A1	QUANTUM ENCRYPTION COMMUNICATION SYSTEM	2006-01-12
negative	35810771	US7003438B1	Apparatus for correcting for the effects of laser noise	2006-02-21
